time,queue_size,motor_target,motor_pos,motor_velocity,motor_acceleration,motor_nsec_per_pulse,pt203,pt204,ptf401
0.04307324,0,0.00000000,0.00000000,0.00000000,0.00000000,51181536218,2.92968750,250.00000000,3.66210937
0.04405278,0,0.00000000,0.00000000,0.00000000,0.00000000,51181536218,3.17382812,257.56835937,3.41796875
0.04508296,0,0.00000000,0.00000000,0.00000000,0.00000000,51181536218,3.17382812,264.64843750,2.68554687
0.04609296,0,0.00000000,0.00000000,0.00000000,0.00000000,51181536218,2.68554687,271.48437500,3.90625000
0.04709362,0,0.00000000,0.00000000,0.00000000,0.00000000,51181536218,3.17382812,279.54101562,3.90625000
0.04807481,0,0.00000000,0.00000000,0.00000000,0.00000000,51181536218,3.17382812,287.10937500,3.41796875
0.04907809,0,0.00000000,0.00000000,0.00000000,0.00000000,51181536218,3.66210937,294.67773437,3.41796875
0.05007612,0,0.00000000,0.00000000,0.00000000,0.00000000,51181536218,3.41796875,303.22265625,3.41796875
0.05105982,0,0.00000000,0.00000000,0.00000000,0.00000000,51181536218,3.41796875,311.03515625,3.17382812
0.05207626,0,0.00000000,0.00000000,0.00000000,0.00000000,51181536218,3.17382812,320.31250000,3.41796875
0.05305756,0,0.00000000,0.00000000,0.00000000,0.00000000,51181536218,3.41796875,329.34570312,3.90625000
0.05407161,0,0.00000000,0.00000000,0.00000000,0.00000000,51181536218,3.66210937,337.64648437,3.66210937
0.05507252,0,0.00000000,0.00000000,0.00000000,0.00000000,51181536218,3.66210937,346.92382812,4.15039062
0.05605870,0,0.00000000,0.00000000,0.00000000,0.00000000,51181536218,3.17382812,355.95703125,3.41796875
0.05707122,0,0.00000000,0.00000000,0.00000000,0.00000000,51181536218,3.17382812,365.96679687,3.66210937
0.05807941,0,0.00000000,0.00000000,0.00000000,0.00000000,51181536218,3.66210937,375.24414062,3.17382812
0.05907055,0,0.00000000,0.00000000,0.00000000,0.00000000,51181536218,3.41796875,384.52148437,3.41796875
0.06011114,0,0.00000000,0.00000000,0.00000000,0.00000000,51181536218,3.17382812,395.01953125,3.66210937
0.06107792,0,0.00000000,0.00000000,0.00000000,0.00000000,51181536218,2.92968750,404.54101562,3.66210937
0.06207294,0,0.00000000,0.00000000,0.00000000,0.00000000,51181536218,3.17382812,414.79492187,3.17382812
0.06308334,0,0.00000000,0.00000000,0.00000000,0.00000000,51181536218,3.66210937,424.56054687,3.66210937
0.06405830,0,0.00000000,0.00000000,0.00000000,0.00000000,51181536218,3.66210937,434.57031250,3.41796875
0.06505533,0,0.00000000,0.00000000,0.00000000,0.00000000,51181536218,2.92968750,445.06835937,3.66210937
0.06604775,0,0.00000000,0.00000000,0.00000000,0.00000000,51181536218,3.41796875,454.83398437,3.41796875
